property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,url,ingested_at
25350.0,Witgatboom Boskamp,Game Lodge,900.0,Mid-Range,141.0,13.06,https://www.lekkeslaap.co.za/accommodation/witgatboom-boskamp,2026-06-27T11:22:33.756257
80496.0,Bosveld Wegbreek,Self Catering,1190.0,Mid-Range,93.0,8.61,https://www.lekkeslaap.co.za/accommodation/bosveld-wegbreek,2026-06-27T11:22:33.756257
134744.0,156 Euphoria Boutique Villa,Guest House,13500.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/156-euphoria-boutique-villa,2026-06-27T11:22:33.756257
139853.0,88 on 4th,Self Catering,850.0,Mid-Range,6.0,0.56,https://www.lekkeslaap.co.za/accommodation/88-on-4th,2026-06-27T11:22:33.756257
95810.0,Nyala Bush Villa,Self Catering,3000.0,Luxury,91.0,12.64,https://www.lekkeslaap.co.za/accommodation/nyala-bush-villa,2026-06-27T11:22:33.756257
35505.0,Diamond Creek Bush Lodge,Lodge,910.0,Mid-Range,85.0,7.87,https://www.lekkeslaap.co.za/accommodation/diamond-creek-bush-lodge,2026-06-27T11:22:33.756257
154098.0,Thaba Tholo Villas,Self Catering,1590.0,Premium,2.0,0.22,https://www.lekkeslaap.co.za/accommodation/thaba-tholo-villas,2026-06-27T11:22:33.756257
39499.0,Ranelra Accommodation,Self Catering,680.0,Budget,99.0,7.33,https://www.lekkeslaap.co.za/accommodation/ranelra-accommodation,2026-06-27T11:22:33.756257
20443.0,Die Boer En Die Belg Andante,Self Catering,400.0,Budget,201.0,14.89,https://www.lekkeslaap.co.za/accommodation/die-boer-en-die-belg--andante,2026-06-27T11:22:33.756257
30134.0,AAA Rose Garden Gastehuis,Self Catering,750.0,Mid-Range,75.0,6.94,https://www.lekkeslaap.co.za/accommodation/aaa-rose-garden-gastehuis,2026-06-27T11:22:33.756257
104782.0,Die Ou Pastorie,Guest House,1955.0,Premium,18.0,2.0,https://www.lekkeslaap.co.za/accommodation/die-ou-pastorie-18,2026-06-27T11:22:33.756257
27301.0,Millstream Inn Guest House,Guest House,1050.0,Mid-Range,224.0,20.74,https://www.lekkeslaap.co.za/accommodation/millstream-inn-guest-house,2026-06-27T11:22:33.756257
102016.0,Hollybrooke Adventure Farm,Self Catering,450.0,Budget,16.0,1.19,https://www.lekkeslaap.co.za/accommodation/hollybrooke-adventure-farm,2026-06-27T11:22:33.756257
156924.0,Furrow Nest - Skeerpoort,Self Catering,711.0,Mid-Range,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/furrow-nest---skeerpoort,2026-06-27T11:22:33.756257
151933.0,8 @ Mill Lane,Self Catering,3750.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/8--mill-lane,2026-06-27T11:22:33.756257
11242.0,B'sorah Luxury Tent,Self Catering,2300.0,Premium,121.0,13.44,https://www.lekkeslaap.co.za/accommodation/bsorah-luxury-tented-camp,2026-06-27T11:22:33.756257
57185.0,Remhoogte Mountain Lodge,Lodge,1685.0,Premium,57.0,6.33,https://www.lekkeslaap.co.za/accommodation/remhoogte-mountain-lodge,2026-06-27T11:22:33.756257
72011.0,The Meadows At Millstream,Self Catering,1300.0,Premium,189.0,21.0,https://www.lekkeslaap.co.za/accommodation/the-meadows-at-millstream,2026-06-27T11:22:33.756257
13042.0,Highlander Trout Lodge,Self Catering,2500.0,Luxury,103.0,14.31,https://www.lekkeslaap.co.za/accommodation/highlander-trout-lodge,2026-06-27T11:22:33.756257
33129.0,La Bastide,Guest House,1170.0,Mid-Range,179.0,16.57,https://www.lekkeslaap.co.za/accommodation/la-bastide,2026-06-27T11:22:33.756257
50928.0,Summerplace Game Reserve,Self Catering,1253.0,Premium,89.0,9.89,https://www.lekkeslaap.co.za/accommodation/summerplace-game-reserve,2026-06-27T11:22:33.756257
8985.0,Cross Pollination Chalets & Camping,Self Catering,245.0,Budget,90.0,6.67,https://www.lekkeslaap.co.za/accommodation/shondoro-mountain-retreat,2026-06-27T11:22:33.756257
89624.0,Groendraai River Cottages,Self Catering,1180.0,Mid-Range,268.0,24.81,https://www.lekkeslaap.co.za/accommodation/groendraai-river-cottages,2026-06-27T11:22:33.756257
118260.0,Bushwillow at Waterberg Cottages,Self Catering,5250.0,Luxury,4.0,0.56,https://www.lekkeslaap.co.za/accommodation/bushwillow-cottage,2026-06-27T11:22:33.756257
69554.0,Wildeman Stories Wildsplaas,Game Lodge,13000.0,Luxury,30.0,4.17,https://www.lekkeslaap.co.za/accommodation/wildeman-stories-wildsplaas,2026-06-27T11:22:33.756257
146175.0,Waterberg Wildlife Sanctuary,Self Catering,1350.0,Premium,6.0,0.67,https://www.lekkeslaap.co.za/accommodation/waterberg-wildlife-sanctuary,2026-06-27T11:22:33.756257
104389.0,Africamps Waterberg,Self Catering,1590.0,Premium,55.0,6.11,https://www.lekkeslaap.co.za/accommodation/africamps-waterberg,2026-06-27T11:22:33.756257
3104.0,Butterfly at Waterberg Cottages,Self Catering,2100.0,Premium,53.0,5.89,https://www.lekkeslaap.co.za/accommodation/waterberg-cottages-16,2026-06-27T11:22:33.756257
104336.0,Royal Morubisi Founder's Lodge,Game Lodge,4999.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/royal-morubisi-lodge,2026-06-27T11:22:33.756257
61312.0,Mashudu Private Game Lodge,Game Lodge,3550.0,Luxury,18.0,2.5,https://www.lekkeslaap.co.za/accommodation/mashudu-private-game-lodge,2026-06-27T11:22:33.756257
14443.0,21 Hazey River Country Estate,Self Catering,3600.0,Luxury,35.0,4.86,https://www.lekkeslaap.co.za/accommodation/21-hazey-river-country-estate,2026-06-27T11:22:33.756257
157247.0,Fire Thorn Cottage,Self Catering,788.0,Mid-Range,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/fire-thorn-cottage,2026-06-27T11:22:33.756257
136005.0,Kruger Park Lodge Unit 243,Self Catering,3000.0,Luxury,3.0,0.42,https://www.lekkeslaap.co.za/accommodation/kruger-park-lodge-49,2026-06-27T11:22:33.756257
112076.0,Bon Repose Cottage 2,Self Catering,1300.0,Premium,13.0,1.44,https://www.lekkeslaap.co.za/accommodation/bon-repose-cottage-2,2026-06-27T11:22:33.756257
7141.0,Cambalala Bushveld Retreat,Self Catering,2950.0,Luxury,32.0,4.44,https://www.lekkeslaap.co.za/accommodation/cambalala-kruger-park-lodge,2026-06-27T11:22:33.756257
17834.0,Kruger Park Lodge Chalet 226A,Self Catering,2900.0,Luxury,37.0,5.14,https://www.lekkeslaap.co.za/accommodation/kruger-park-lodge-chalet-226a,2026-06-27T11:22:33.756257
15783.0,Bambuu Lakeside Lodge,Lodge,4960.0,Luxury,40.0,5.56,https://www.lekkeslaap.co.za/accommodation/bambuu-lakeside-lodge,2026-06-27T11:22:33.756257
15788.0,Mackers,Self Catering,765.0,Mid-Range,125.0,11.57,https://www.lekkeslaap.co.za/accommodation/mackers,2026-06-27T11:22:33.756257
36648.0,Cuckoo Ridge Country Retreat,B&B,1460.0,Premium,22.0,2.44,https://www.lekkeslaap.co.za/accommodation/cuckoo-ridge-country-retreat,2026-06-27T11:22:33.756257
104310.0,Domus Tempus Kothuis en Boskamp,Self Catering,1102.0,Mid-Range,19.0,1.76,https://www.lekkeslaap.co.za/accommodation/domus-tempus,2026-06-27T11:22:33.756257
66858.0,The Bohemian Boutique Guesthouse,Guest House,2100.0,Premium,51.0,5.67,https://www.lekkeslaap.co.za/accommodation/the-bohemian-guest-house,2026-06-27T11:22:33.756257
110122.0,Home on a Hill Cottage,Self Catering,1955.0,Premium,16.0,1.78,https://www.lekkeslaap.co.za/accommodation/home-on-a-hill,2026-06-27T11:22:33.756257
34086.0,Die Stoep,Self Catering,800.0,Mid-Range,284.0,26.3,https://www.lekkeslaap.co.za/accommodation/die-stoep,2026-06-27T11:22:33.756257
49467.0,Forest View Cabins,Self Catering,980.0,Mid-Range,122.0,11.3,https://www.lekkeslaap.co.za/accommodation/forest-view-cabins,2026-06-27T11:22:33.756257
1777.0,Sherwood's Country House,Guest House,918.0,Mid-Range,39.0,3.61,https://www.lekkeslaap.co.za/accommodation/sherwoods-country-house,2026-06-27T11:22:33.756257
92895.0,The Pickle Residence,Self Catering,1225.0,Premium,19.0,2.11,https://www.lekkeslaap.co.za/accommodation/the-pickle-residence,2026-06-27T11:22:33.756257
35014.0,"Fairview Hotels, Spa & Golf Resort",Hotel,1953.0,Premium,3.0,0.33,https://www.lekkeslaap.co.za/accommodation/fairview-hotels-spa--golf-resort,2026-06-27T11:22:33.756257
110805.0,The Red Oak Guesthouse,Lodge,1062.0,Mid-Range,12.0,1.11,https://www.lekkeslaap.co.za/accommodation/the-red-oak-guesthouse,2026-06-27T11:22:33.756257
133036.0,Poeks se Tuiste,Self Catering,1450.0,Premium,13.0,1.44,https://www.lekkeslaap.co.za/accommodation/poeks-nest,2026-06-27T11:22:33.756257
2597.0,As Featured on Instagram Baobab Ridge - Greater Kruger,Game Lodge,,Unknown,5.0,0.23,https://www.lekkeslaap.co.za/accommodation/baobab-ridge---greater-kruger,2026-06-27T11:22:33.756257
129896.0,Amaya,Game Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/amaya,2026-06-27T11:22:33.756257
253.0,Umlani Bushcamp,Game Lodge,15522.0,Luxury,1.0,0.14,https://www.lekkeslaap.co.za/accommodation/umlani-bushcamp,2026-06-27T11:22:33.756257
10064.0,Kambaku River Sands,Game Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/kambaku-river-sands,2026-06-27T11:22:33.756257
4863.0,Kambaku Safari Lodge,Lodge,17400.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/kambaku-lodge,2026-06-27T11:22:33.756257
12369.0,Simbavati River Lodge,Lodge,,Unknown,1.0,0.05,https://www.lekkeslaap.co.za/accommodation/simbavati-river-lodge,2026-06-27T11:22:33.756257
90902.0,Simbavati Waterside,Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/simbavati-waterside,2026-06-27T11:22:33.756257
72932.0,Simbavati Trails Camp,Self Catering,17150.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/simbavati-trails-camp,2026-06-27T11:22:33.756257
12368.0,Simbavati Hilltop Lodge,Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/simbavati-hilltop-lodge,2026-06-27T11:22:33.756257
3696.0,Morokolo Safari Lodge Self-catering,Game Lodge,5985.0,Luxury,4.0,0.56,https://www.lekkeslaap.co.za/accommodation/morokolo-safari-lodge,2026-06-27T11:22:33.756257
125139.0,Pangolin Game Lodge,Lodge,17590.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/pangolin-game-lodge,2026-06-27T11:22:33.756257
94828.0,The Two Wild Olives,Self Catering,1250.0,Premium,101.0,11.22,https://www.lekkeslaap.co.za/accommodation/shelleys-sleepover-2,2026-06-27T11:22:33.756257
95863.0,As Featured on Instagram Makanyane Lodge,Game Lodge,14500.0,Luxury,8.0,1.11,https://www.lekkeslaap.co.za/accommodation/makanyane-lodge,2026-06-27T11:22:33.756257
3707.0,Buffalo Thorn Lodge,Game Lodge,,Unknown,3.0,0.14,https://www.lekkeslaap.co.za/accommodation/buffalo-thorn-lodge,2026-06-27T11:22:33.756257
75150.0,Kwa Maritane Bush Lodge,Lodge,6080.0,Luxury,6.0,0.83,https://www.lekkeslaap.co.za/accommodation/kwa-maritane-bush-lodge,2026-06-27T11:22:33.756257
75153.0,Bakubung Bush Lodge,Lodge,7020.0,Luxury,9.0,1.25,https://www.lekkeslaap.co.za/accommodation/bakubung-bush-lodge,2026-06-27T11:22:33.756257
149821.0,The Botik Hides,Hotel,860.0,Mid-Range,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/the-botik-hides,2026-06-27T11:22:33.756257
687.0,As Featured on Instagram Tshukudu Bush Lodge,Game Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/tshukudu,2026-06-27T11:22:33.756257
155200.0,Maison Rosina,Self Catering,5500.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/maison-rosina,2026-06-27T11:22:33.756257
50183.0,Kingfisher Creek Safari Cottages,Self Catering,3600.0,Luxury,24.0,3.33,https://www.lekkeslaap.co.za/accommodation/kingfisher-creek-cottage,2026-06-27T11:22:33.756257
53975.0,Panzi Lodge,Lodge,4069.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/panzi-lodge,2026-06-27T11:22:33.756257
124242.0,Kusudalweni Safari Lodge and Spa,Lodge,9359.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/kusudalweni-safari-lodge-and-spa,2026-06-27T11:22:33.756257
77643.0,Shumbalala Game Lodge,Game Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/shumbalala-game-lodge,2026-06-27T11:22:33.756257
145711.0,Cheetah Paw Safari Lodge,Lodge,4800.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/cheetah-paw-safari-lodge,2026-06-27T11:22:33.756257
102593.0,Walkers Plains Camp,Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/walkers-plains-camp,2026-06-27T11:22:33.756257
26544.0,As Featured on Instagram Phelwana Game Lodge,Lodge,7150.0,Luxury,2.0,0.28,https://www.lekkeslaap.co.za/accommodation/phelwana-game-lodge,2026-06-27T11:22:33.756257
79774.0,Tangala Safari Camp 21,Self Catering,12700.0,Luxury,1.0,0.14,https://www.lekkeslaap.co.za/accommodation/tangala-safari-camp-21,2026-06-27T11:22:33.756257
81766.0,As Featured on Instagram Umkumbe Bush Lodge Luxury Tented Camp,Lodge,12200.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/umkumbe-bush-lodge,2026-06-27T11:22:33.756257
144916.0,Burchell's Bush Lodge - By Dream Resorts,Self Catering,3330.0,Luxury,1.0,0.14,https://www.lekkeslaap.co.za/accommodation/burchells-bush-lodge,2026-06-27T11:22:33.756257
81601.0,As Featured on Instagram Kruger Shalati - The Train on the Bridge and Garden Suites,Game Lodge,14960.0,Luxury,11.0,1.53,https://www.lekkeslaap.co.za/accommodation/kruger-shalati---the-train-on-the-bridge,2026-06-27T11:22:33.756257
141507.0,Aha Skukuza Safari Lodge,Lodge,3690.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/aha-skukuza-safari-lodge,2026-06-27T11:22:33.756257
59093.0,SANParks Skukuza Rest Camp,Self Catering,414.0,Budget,100.0,7.41,https://www.lekkeslaap.co.za/accommodation/sanparks-skukuza-rest-camp,2026-06-27T11:22:33.756257
71992.0,Plains Camp,Self Catering,18200.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/plains-camp,2026-06-27T11:22:33.756257
142293.0,Elephant Point,Resort,11400.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/elephant-point,2026-06-27T11:22:33.756257
82572.0,SleepOver Kruger Gate,Guest House,1178.0,Mid-Range,66.0,6.11,https://www.lekkeslaap.co.za/accommodation/sleepover-kruger-gate,2026-06-27T11:22:33.756257
33760.0,Jaci's Sabi House,Game Lodge,,Unknown,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/jacis-sabi-house,2026-06-27T11:22:33.756257
12586.0,Isilwane Bush Camp,Self Catering,1600.0,Premium,36.0,4.0,https://www.lekkeslaap.co.za/accommodation/isilwane-bush-camp,2026-06-27T11:22:33.756257
32489.0,Thorn Tree Bush Camp - Tented Camps and Cabins,Self Catering,1100.0,Mid-Range,84.0,7.78,https://www.lekkeslaap.co.za/accommodation/thorn-tree-bush-camp---tented-camps-and-campsites,2026-06-27T11:22:33.756257
139480.0,Impala Game Ranch,Lodge,420.0,Budget,12.0,0.89,https://www.lekkeslaap.co.za/accommodation/impala-game-ranch,2026-06-27T11:22:33.756257
88100.0,Kierieklapper Lodge,Game Lodge,7000.0,Luxury,45.0,6.25,https://www.lekkeslaap.co.za/accommodation/kierieklapper-lodge,2026-06-27T11:22:33.756257
92781.0,Bushbabies Lodge Dinokeng,Game Lodge,1090.0,Mid-Range,94.0,8.7,https://www.lekkeslaap.co.za/accommodation/bushbabies-lodge,2026-06-27T11:22:33.756257
113841.0,Thorn Tree Bush Camp Camping Sites,Self Catering,575.0,Budget,32.0,2.37,https://www.lekkeslaap.co.za/accommodation/thorn-tree-bush-camp---camping-sites,2026-06-27T11:22:33.756257
34529.0,Nyani Lodge,Game Lodge,400.0,Budget,217.0,16.07,https://www.lekkeslaap.co.za/accommodation/nyani-lodge,2026-06-27T11:22:33.756257
87276.0,Horizon Savannah Tented Camp and Chalets,Self Catering,1190.0,Mid-Range,77.0,7.13,https://www.lekkeslaap.co.za/accommodation/horizon-savannah-camp-site-and-cottages,2026-06-27T11:22:33.756257
133095.0,Dinokeng Wildreservaat Ons Grond Cabin,Self Catering,1395.0,Premium,48.0,5.33,https://www.lekkeslaap.co.za/accommodation/ons-grond,2026-06-27T11:22:33.756257
38873.0,Abendruhe Lodge,Self Catering,2235.0,Premium,131.0,14.56,https://www.lekkeslaap.co.za/accommodation/abendruhe-lodge,2026-06-27T11:22:33.756257
78284.0,The Hidden Valley,Self Catering,1500.0,Premium,63.0,7.0,https://www.lekkeslaap.co.za/accommodation/the-hidden-valley,2026-06-27T11:22:33.756257
16684.0,Maninghi Lodge,Lodge,5274.0,Luxury,8.0,1.11,https://www.lekkeslaap.co.za/accommodation/maninghi-lodge,2026-06-27T11:22:33.756257
56898.0,Parsons Hilltop Safari Camp,Self Catering,7850.0,Luxury,7.0,0.97,https://www.lekkeslaap.co.za/accommodation/parsons-hilltop-safari-camp,2026-06-27T11:22:33.756257
15129.0,Blyde River Cabin,Self Catering,2690.0,Luxury,33.0,4.58,https://www.lekkeslaap.co.za/accommodation/blyde-river-cabin,2026-06-27T11:22:33.756257
97933.0,As Featured on Instagram Ndlovu Bushvilla,Self Catering,5000.0,Luxury,12.0,1.67,https://www.lekkeslaap.co.za/accommodation/ndlovu-bushvilla,2026-06-27T11:22:33.756257
126075.0,Shepherds Rest,Self Catering,1450.0,Premium,10.0,1.11,https://www.lekkeslaap.co.za/accommodation/shepards-retreat,2026-06-27T11:22:33.756257
135797.0,Ngoma Bush Lodge,Lodge,3600.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/ngoma-bush-lodge,2026-06-27T11:22:33.756257
110207.0,Chestnut Cottage,Self Catering,3150.0,Luxury,45.0,6.25,https://www.lekkeslaap.co.za/accommodation/chestnut-cottage,2026-06-27T11:22:33.756257
3396.0,De Old Drift Guest Farm,Guest House,2100.0,Premium,49.0,5.44,https://www.lekkeslaap.co.za/accommodation/de-old-drift-guest-farm,2026-06-27T11:22:33.756257
2891.0,Sundays Mouth Guesthouse,Self Catering,1985.0,Premium,23.0,2.56,https://www.lekkeslaap.co.za/accommodation/sundays-mouth-guesthouse,2026-06-27T11:22:33.756257
95590.0,Hopefield Guesthouse-Addo,Guest House,1302.0,Premium,2.0,0.22,https://www.lekkeslaap.co.za/accommodation/hopefield-bed-and-breakfast,2026-06-27T11:22:33.756257
33012.0,"Addo African Home, Restaurant and Safari",Lodge,2083.0,Premium,61.0,6.78,https://www.lekkeslaap.co.za/accommodation/addo-african-home-restaurant-and-safari,2026-06-27T11:22:33.756257
23065.0,Avoca River Cabins,Self Catering,952.0,Mid-Range,252.0,23.33,https://www.lekkeslaap.co.za/accommodation/avoca-river-cabins,2026-06-27T11:22:33.756257
49122.0,Settle Inn Self-catering Accommodation,Self Catering,1148.0,Mid-Range,39.0,3.61,https://www.lekkeslaap.co.za/accommodation/settle-inn-self-catering-accommodation,2026-06-27T11:22:33.756257
11107.0,Kududu Guest House,B&B,1773.0,Premium,12.0,1.33,https://www.lekkeslaap.co.za/accommodation/kududu-guest-house,2026-06-27T11:22:33.756257
129181.0,Suma's Rest,Self Catering,882.0,Mid-Range,11.0,1.02,https://www.lekkeslaap.co.za/accommodation/sumas-rest,2026-06-27T11:22:33.756257
1133.0,Zuurberg Mountain Village,Hotel,2880.0,Luxury,18.0,2.5,https://www.lekkeslaap.co.za/accommodation/zuurberg-mountain-village,2026-06-27T11:22:33.756257
50526.0,Bietjie Rus,B&B,1400.0,Premium,27.0,3.0,https://www.lekkeslaap.co.za/accommodation/bietjie-rus,2026-06-27T11:22:33.756257
44841.0,Mulberry Rest,Self Catering,1300.0,Premium,34.0,3.78,https://www.lekkeslaap.co.za/accommodation/mulberry-rest,2026-06-27T11:22:33.756257
50704.0,Augrabies Falls Lodge & Camp,Lodge,419.0,Budget,588.0,43.56,https://www.lekkeslaap.co.za/accommodation/augrabies-falls-lodge--camp,2026-06-27T11:22:33.756257
7932.0,Ou Skool Guest House,Guest House,1320.0,Premium,213.0,23.67,https://www.lekkeslaap.co.za/accommodation/ou-skool-guest-house,2026-06-27T11:22:33.756257
126726.0,Bezalel Wine & Brandy Estate,Lodge,765.0,Mid-Range,29.0,2.69,https://www.lekkeslaap.co.za/accommodation/bezalel-wine--brandy-estate,2026-06-27T11:22:33.756257
18996.0,Green Kalahari Guesthouse,Guest House,1242.0,Premium,79.0,8.78,https://www.lekkeslaap.co.za/accommodation/green-kalahari-guesthouse,2026-06-27T11:22:33.756257
39240.0,DeVosRus Gastehuis,Guest House,1398.0,Premium,80.0,8.89,https://www.lekkeslaap.co.za/accommodation/devosrus-gastehuis,2026-06-27T11:22:33.756257
8412.0,@ Belurana River Manor,Guest House,2000.0,Premium,41.0,4.56,https://www.lekkeslaap.co.za/accommodation/belurana-river-manor,2026-06-27T11:22:33.756257
13551.0,Belihante Lodge,Self Catering,850.0,Mid-Range,221.0,20.46,https://www.lekkeslaap.co.za/accommodation/belihante-lodge,2026-06-27T11:22:33.756257
3544.0,African Vineyard Boutique Hotel & Spa,Hotel,1990.0,Premium,99.0,11.0,https://www.lekkeslaap.co.za/accommodation/african-vineyard-guesthouse--wellness-spa,2026-06-27T11:22:33.756257
130926.0,Steenbok Selfsorg,Self Catering,1125.0,Mid-Range,47.0,4.35,https://www.lekkeslaap.co.za/accommodation/steenbok-selfsorg,2026-06-27T11:22:33.756257
6720.0,The Fever Tree Guest House,Guest House,900.0,Mid-Range,42.0,3.89,https://www.lekkeslaap.co.za/accommodation/the-fever-tree-guest-house,2026-06-27T11:22:33.756257
156421.0,First Light Serenity,Self Catering,2934.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/first-light-serenity,2026-06-27T11:22:33.756257
889.0,Leopard Walk Lodge,Game Lodge,3780.0,Luxury,67.0,9.31,https://www.lekkeslaap.co.za/accommodation/leopard-walk-lodge,2026-06-27T11:22:33.756257
67038.0,Bonamanzi Game Reserve - Rustic 2 Sleeper Tree Houses,Self Catering,1850.0,Premium,10.0,1.11,https://www.lekkeslaap.co.za/accommodation/bonamanzi-game-reserve---rustic-2-sleeper-tree-houses,2026-06-27T11:22:33.756257
3950.0,Emdoneni Lodge,Game Lodge,3310.0,Luxury,7.0,0.97,https://www.lekkeslaap.co.za/accommodation/emdoneni-lodge,2026-06-27T11:22:33.756257
74792.0,Hluhluwe Bush Camp,Self Catering,2025.0,Premium,16.0,1.78,https://www.lekkeslaap.co.za/accommodation/hluhluwe-bush-camp,2026-06-27T11:22:33.756257
92433.0,As Featured on Instagram Tinswari Self-catering Chalets,Self Catering,5500.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/tinswari-chalets,2026-06-27T11:22:33.756257
90555.0,Hluhluwe Bush Camp Glamping Village,Self Catering,950.0,Mid-Range,23.0,2.13,https://www.lekkeslaap.co.za/accommodation/hluhluwe-bush-camp-glamping-village,2026-06-27T11:22:33.756257
12326.0,Bonamanzi Game Reserve - Lalapanzi,Game Lodge,2590.0,Luxury,19.0,2.64,https://www.lekkeslaap.co.za/accommodation/bonamanzi-game-reserve---lalapanzi,2026-06-27T11:22:33.756257
105250.0,Thornwood,Self Catering,6700.0,Luxury,1.0,0.14,https://www.lekkeslaap.co.za/accommodation/thornwood,2026-06-27T11:22:33.756257
127105.0,Cottonwood Cove,Self Catering,900.0,Mid-Range,47.0,4.35,https://www.lekkeslaap.co.za/accommodation/cottonwood-cove,2026-06-27T11:22:33.756257
23098.0,Hawklee Country House,Guest House,1690.0,Premium,34.0,3.78,https://www.lekkeslaap.co.za/accommodation/hawklee-country-house,2026-06-27T11:22:33.756257
142035.0,Burnside Lodge,Self Catering,2560.0,Luxury,2.0,0.28,https://www.lekkeslaap.co.za/accommodation/burnside-lodge,2026-06-27T11:22:33.756257
126086.0,Glen Eden Lodge,Guest House,1747.0,Premium,18.0,2.0,https://www.lekkeslaap.co.za/accommodation/glen-eden-lodge,2026-06-27T11:22:33.756257
115955.0,The Aloe Garden Cottage,Self Catering,1100.0,Mid-Range,12.0,1.11,https://www.lekkeslaap.co.za/accommodation/the-aloe-garden-cottage,2026-06-27T11:22:33.756257
121454.0,Fraser Retreat,Self Catering,2250.0,Premium,8.0,0.89,https://www.lekkeslaap.co.za/accommodation/fraser-retreat,2026-06-27T11:22:33.756257
15482.0,Glen Ormond Guest House,Guest House,1380.0,Premium,115.0,12.78,https://www.lekkeslaap.co.za/accommodation/glen-ormond-guest-house,2026-06-27T11:22:33.756257
132495.0,Miracle Mountain Forest Cottage,Self Catering,2800.0,Luxury,9.0,1.25,https://www.lekkeslaap.co.za/accommodation/miracle-mountain-forest-cottage,2026-06-27T11:22:33.756257
43025.0,Otters Den Self-catering Cottages,Self Catering,1960.0,Premium,84.0,9.33,https://www.lekkeslaap.co.za/accommodation/otters-den-self-catering-cottages,2026-06-27T11:22:33.756257
18049.0,Art Gallery Guest House,Guest House,1148.0,Mid-Range,109.0,10.09,https://www.lekkeslaap.co.za/accommodation/art-gallery-guest-house,2026-06-27T11:22:33.756257
98347.0,Verkijken Cottage,Self Catering,1959.0,Premium,13.0,1.44,https://www.lekkeslaap.co.za/accommodation/verkijken-cottage,2026-06-27T11:22:33.756257
37332.0,Pavetta Country House,Self Catering,4000.0,Luxury,71.0,9.86,https://www.lekkeslaap.co.za/accommodation/pavetta-country-house,2026-06-27T11:22:33.756257
88510.0,Our Bush House,Self Catering,2800.0,Luxury,2.0,0.28,https://www.lekkeslaap.co.za/accommodation/our-bush-house,2026-06-27T11:22:33.756257
113973.0,Seloko Guest Cottage,Guest House,1200.0,Premium,7.0,0.78,https://www.lekkeslaap.co.za/accommodation/seloko-guest-cottage,2026-06-27T11:22:33.756257
92017.0,Cussonia Cottage,Self Catering,1959.0,Premium,5.0,0.56,https://www.lekkeslaap.co.za/accommodation/cussonia-cottage,2026-06-27T11:22:33.756257
41220.0,House of Art,Guest House,1150.0,Mid-Range,40.0,3.7,https://www.lekkeslaap.co.za/accommodation/house-of-arts,2026-06-27T11:22:33.756257
28543.0,Boscobel Cottages,Self Catering,1100.0,Mid-Range,64.0,5.93,https://www.lekkeslaap.co.za/accommodation/boscobel-cottages,2026-06-27T11:22:33.756257
60119.0,Hardlines,Self Catering,1800.0,Premium,24.0,2.67,https://www.lekkeslaap.co.za/accommodation/hardlines,2026-06-27T11:22:33.756257
2547.0,Tsitsikamma Village Inn,Hotel,2320.0,Premium,107.0,11.89,https://www.lekkeslaap.co.za/accommodation/tsitsikamma-village-inn,2026-06-27T11:22:33.756257
101337.0,Ocean Dome,Lodge,3334.0,Luxury,2.0,0.28,https://www.lekkeslaap.co.za/accommodation/the-dome-11,2026-06-27T11:22:33.756257
2009.0,As Featured on Instagram Misty Mountain Reserve,Lodge,2867.0,Luxury,34.0,4.72,https://www.lekkeslaap.co.za/accommodation/misty-mountain-reserve,2026-06-27T11:22:33.756257
